,WINS,LOSSES,GAMES,POSSESSIONS,OPPPOSSESSIONS,ORTG,DRTG,OPPFGMPG,OPPPOINTSPG,OPPFGAPG,OPPFGM3PG,OPPFGA3PG,OPPORPG,OPPDRPG,OPPASTPG,OPPTOPG,OPPSTLPG,OPPBLKPG,OPPPFPG,OPPFTMPG,OPPFTAPG,FGMPG,POINTSPG,FGAPG,FGM3PG,FGA3PG,ORPG,DRPG,ASTPG,TOPG,STLPG,BLKPG,PFPG,FTMPG,FTAPG,Team1,Team2,Team1Wins?
535,-4.0,5.0,1.0,-29.53749999999991,-38.524999999999864,-17.911088605879527,-11.157973326989975,-2.280303030303031,-10.731060606060609,-13.508522727272727,-2.104166666666667,-5.707386363636363,-4.8731060606060606,1.3664772727272734,-1.3731060606060606,3.205492424242424,-0.7443181818181817,0.40909090909090917,-3.538825757575758,1.0397727272727266,2.0094696969696955,-2.677083333333332,-15.785984848484851,-3.8465909090909065,-0.3077651515151514,-0.04071969696969724,-2.773674242424242,-5.556818181818183,-1.691287878787879,1.2547348484848477,1.0681818181818183,-5.660037878787879,2.023674242424242,-7.056818181818182,-8.625946969696969,1360.0,1163.0,0.0
536,-4.0,3.0,-1.0,-80.9375,-79.26250000000005,-8.170853671966313,-9.136862474274636,-0.09659090909091006,-8.801136363636367,-2.287878787878789,0.5359848484848486,-0.012310606060605522,0.6770833333333339,1.5473484848484844,1.066287878787879,2.375,-1.6306818181818183,0.2054924242424243,-0.8693181818181834,-3.6439393939393945,-4.359848484848484,0.1988636363636367,-8.403409090909093,2.518939393939391,-2.0606060606060606,-4.142992424242426,1.264204545454545,-2.691287878787879,-3.5,-3.3910984848484844,3.4375,0.01799242424242431,-2.774621212121211,-2.100378787878789,-1.3181818181818166,1373.0,1435.0,0.0
537,-7.0,7.0,-0.0,-186.67500000000007,-180.20000000000005,-20.271819645686506,-13.566562843907064,-4.0625,-18.375,-6.46875,-0.0,-2.40625,-2.59375,-4.6875,-2.46875,-5.84375,0.59375,-0.40625,-1.8125,-0.96875,-3.25,-7.875,-24.40625,-15.75,-1.1875,-5.65625,-4.9375,-1.09375,-5.96875,0.71875,-4.5625,-0.6875,-3.21875,-0.375,-3.3125,1110.0,1397.0,1.0
538,-3.0,4.0,1.0,88.91249999999991,89.59999999999991,-12.75800672755824,-2.88495014532117,2.237076648841356,0.7950089126559732,-3.9982174688057057,0.5151515151515156,-0.9563279857397511,-2.430481283422461,1.190730837789662,2.4171122994652396,4.701426024955435,2.5187165775401077,0.4153297682709445,1.7869875222816418,0.7780748663101615,0.434937611408202,-2.2014260249554347,-5.426024955436716,-5.140819964349376,0.12566844919786035,-0.13190730837789744,-2.6096256684491976,-3.4367201426024963,1.7745098039215694,3.492869875222816,3.7655971479500883,-2.8538324420677363,1.1042780748663112,4.016934046345812,4.926916221033867,1122.0,1400.0,1.0
539,3.0,-3.0,-0.0,56.075000000000045,48.03749999999991,8.243129589994666,2.428194545454957,2.75,4.09375,6.59375,-2.78125,-4.28125,2.75,0.1875,-0.78125,1.28125,0.25,-1.0,-2.15625,-2.53125,-4.46875,4.65625,8.65625,6.4375,0.9375,0.4375,2.1875,-0.03125,2.125,0.53125,1.71875,2.6875,-1.5625,-3.90625,-2.6875,1155.0,1437.0,1.0
540,1.0,-2.0,-1.0,-122.47499999999991,-124.72500000000014,6.451269797810383,6.806795963101081,1.4129032258064527,-0.423655913978493,1.6408602150537632,1.7752688172043012,4.606451612903225,-0.2989247311827974,-0.4344086021505369,1.8053763440860209,-2.2838709677419367,-0.16129032258064502,0.5193548387096776,-1.0827956989247305,-8.696774193548388,-11.918279569892475,-2.9559139784946247,-1.7344086021505376,-2.844086021505376,1.9075268817204298,6.223655913978494,-0.4892473118279561,-0.7129032258064534,1.8526881720430115,-2.5344086021505365,-0.478494623655914,-1.2451612903225806,-6.5301075268817215,-0.3419354838709676,-2.037634408602152,1179.0,1443.0,1.0
541,5.0,-4.0,1.0,89.63749999999982,87.0,17.930253192317736,2.726486313659194,-0.6060606060606055,4.561553030303031,1.6609848484848513,1.1486742424242422,1.0852272727272734,-0.6496212121212128,-5.03409090909091,-0.576704545454545,1.2234848484848477,1.5,-0.2708333333333335,1.3115530303030312,-0.2073863636363633,-0.5369318181818166,5.517045454545453,15.55492424242425,1.3636363636363669,-0.7746212121212119,-5.532196969696969,1.8030303030303028,2.2054924242424256,3.9535984848484844,2.2840909090909083,1.34375,3.277462121212121,0.29924242424242564,1.6723484848484844,3.347537878787879,1242.0,1424.0,0.0
542,-1.0,-1.0,-2.0,-93.26250000000005,-104.125,0.6994538803844677,-0.5341926910146526,-1.803463203463206,-1.9004329004329037,-1.701298701298704,0.1454545454545455,1.0649350649350637,-0.46493506493506587,-2.8441558441558463,-0.08138528138528045,-1.6597402597402588,0.8718614718614717,0.709090909090909,-1.2467532467532436,0.2614718614718612,1.2917748917748924,-0.7523809523809533,-1.4320346320346289,-4.092640692640693,-1.1731601731601735,-4.723809523809523,-2.1203463203463198,1.5324675324675319,1.722077922077922,1.4666666666666668,-0.709090909090909,1.0779220779220777,2.0103896103896126,-0.1619047619047631,-2.331601731601733,1277.0,1338.0,0.0
543,-3.0,2.0,-1.0,41.25,37.875,-3.779672216543517,-6.29746380781188,0.5823863636363633,-0.8939393939393909,-1.0047348484848513,-0.032196969696969724,1.9318181818181817,1.3560606060606055,1.7632575757575744,2.118371212121213,5.149621212121213,0.4015151515151514,1.137310606060606,0.1363636363636367,2.5738636363636367,3.3948863636363633,1.6515151515151523,1.6515151515151487,3.980113636363633,1.7623106060606064,4.9375,0.38068181818181834,-2.479166666666668,0.9128787878787872,0.9772727272727266,5.105113636363637,-1.3380681818181817,3.7859848484848477,0.17424242424242387,0.07481060606060552,1266.0,1390.0,1.0
544,7.0,-7.0,0.0,-10.700000000000045,-6.912499999999909,18.279388945348416,13.976315397480718,-0.06060606060606233,8.787878787878782,-5.36363636363636,-1.0303030303030303,-3.1515151515151523,-2.4848484848484844,-2.030303030303031,0.3636363636363633,3.424242424242424,-0.7878787878787881,-1.0909090909090908,-0.9696969696969724,-1.1515151515151523,-2.030303030303031,1.3030303030303045,11.515151515151516,1.5151515151515156,-0.5454545454545459,-0.7272727272727284,0.9090909090909083,-3.787878787878789,1.0606060606060606,-0.3333333333333339,2.8484848484848477,-0.5757575757575757,-2.6363636363636367,0.8484848484848495,-1.9393939393939412,1417.0,1401.0,0.0
545,0.0,1.0,1.0,-138.71249999999986,-155.16250000000002,-3.216694687727511,-5.896764194427931,-6.055443548387096,-12.89314516129032,-15.90625,-2.012096774193548,-5.67641129032258,-3.523185483870968,-3.190524193548388,-4.97983870967742,0.762096774193548,-2.043346774193548,-1.337701612903226,-0.9223790322580641,0.6693548387096779,-0.6824596774193541,-4.975806451612904,-13.091733870967744,-12.826612903225808,-2.076612903225806,-3.894153225806452,-5.54133064516129,-6.885080645161292,-5.24798387096774,-2.65625,-0.13709677419354804,-0.899193548387097,0.3125,-1.522177419354838,-2.01108870967742,1450.0,1323.0,0.0
546,-4.0,5.0,1.0,-80.90000000000009,-93.0625,-8.475804336697777,-8.451600999780439,-3.875946969696969,-11.857007575757578,-7.045454545454547,1.1259469696969697,2.0672348484848477,-1.464962121212121,-1.1306818181818166,-0.9195075757575761,-2.9876893939393945,-0.29924242424242387,-1.7660984848484849,-2.5842803030303045,0.5861742424242422,1.3929924242424256,-2.3560606060606055,-13.409090909090907,-3.6297348484848513,-2.0085227272727275,-3.822916666666668,-0.7490530303030312,-0.6799242424242422,0.42329545454545503,-2.6543560606060606,-1.5056818181818183,1.121212121212121,-0.004734848484847731,-2.7073863636363633,-3.4232954545454533,1452.0,1181.0,0.0
547,10.0,-7.0,3.0,-66.15000000000009,-60.162500000000136,14.13418342823337,8.420117634563539,-4.439393939393941,-1.893939393939398,-5.2636363636363654,-1.2969696969696969,-0.9030303030303024,-1.4666666666666668,-1.7151515151515149,-3.669696969696968,-2.551515151515151,-1.0181818181818185,-0.5727272727272728,-0.2606060606060616,-5.033333333333333,-8.22121212121212,-4.415151515151514,-0.12121212121212466,-10.715151515151518,-0.8151515151515154,-4.254545454545454,-4.560606060606062,-0.6969696969696955,-2.9454545454545453,-3.0757575757575744,-1.3636363636363642,-0.2999999999999998,-5.7666666666666675,-1.7878787878787872,-2.9848484848484844,1458.0,1243.0,0.0
548,-3.0,2.0,-1.0,-19.387500000000045,-10.9375,-17.470330835532778,-9.009513369809781,-0.8759469696969688,-5.098484848484851,-5.708333333333336,-1.535037878787879,-5.265151515151516,-0.7386363636363633,3.4554924242424256,-1.3977272727272734,4.659090909090908,-0.979166666666667,-0.3229166666666665,-1.34375,2.1410984848484844,3.503787878787879,-2.1107954545454533,-10.495265151515156,1.8844696969696955,-0.3825757575757578,0.11931818181818343,-0.022727272727273373,-3.412878787878789,-2.170454545454545,-0.3664772727272734,2.924242424242424,0.8267045454545454,2.260416666666668,-2.010416666666668,-1.462121212121211,1345.0,1462.0,1.0
549,-2.0,1.0,-1.0,57.78750000000002,51.8125,-0.23942286183923045,-1.8269279592236956,2.184475806451612,3.1693548387096797,-1.524193548387096,1.147177419354839,0.8578629032258078,-2.892137096774194,3.226814516129032,0.605846774193548,3.799395161290324,-1.421370967741935,-0.2983870967741935,0.47379032258064413,-0.35584677419354804,0.4586693548387082,3.55141129032258,5.438508064516128,9.116935483870968,0.9304435483870961,3.697580645161292,1.319556451612904,-0.22278225806451601,1.086693548387096,-1.025201612903226,0.842741935483871,-1.6471774193548385,0.6300403225806441,-0.42943548387096797,-2.110887096774194,1172.0,1207.0,0.0
550,2.0,-3.0,-1.0,-2.150000000000091,-10.212500000000091,5.033741448848957,0.6977609226202333,-1.0804924242424256,1.694128787878789,0.4744318181818201,-0.08901515151515138,0.25946969696969546,0.985795454545455,0.8598484848484844,1.9450757575757578,1.1344696969696972,-1.003787878787879,-0.3655303030303032,-1.0369318181818166,0.19981060606060552,1.680871212121211,1.5,4.833333333333336,1.9772727272727266,1.197916666666667,3.8181818181818166,0.2926136363636367,1.4564393939393945,2.2973484848484844,0.3409090909090917,1.4876893939393936,0.9668560606060606,1.27840909090909,-0.6846590909090917,-0.22821969696969546,1257.0,1328.0,0.0
551,-11.0,9.0,-2.0,-91.02499999999986,-88.97499999999991,-24.69227909737991,-11.967481393658716,1.477941176470587,-9.351102941176471,6.253676470588232,2.115808823529412,5.516544117647058,2.8455882352941178,-0.735294117647058,0.851102941176471,-3.8694852941176485,0.8382352941176467,-0.018382352941176627,-0.3805147058823515,-0.6268382352941178,-1.404411764705884,-2.670955882352942,-18.560661764705884,-5.170955882352942,-0.9724264705882355,-1.8327205882352935,-1.898897058823529,1.9797794117647065,-2.810661764705884,3.0753676470588243,-2.7058823529411757,1.8492647058823533,-0.8786764705882355,-0.26838235294117574,-2.196691176470587,1280.0,1272.0,1.0
552,-10.0,9.0,-1.0,-156.30000000000018,-163.4000000000001,-24.89654004610172,-17.454437829963496,-3.9643493761140824,-18.80392156862745,-8.714795008912652,-1.0775401069518722,-3.017825311942957,-0.5008912655971489,-0.049910873440282444,-1.5543672014260235,-1.2014260249554347,-1.330659536541889,-1.1782531194295895,-2.1497326203208544,3.3012477718360067,3.8921568627450966,-5.12566844919786,-25.55258467023173,-8.635472370766493,0.34937611408199665,2.686274509803921,-2.8877005347593574,-4.560606060606062,-2.189839572192513,0.7780748663101615,-1.3235294117647065,0.714795008912656,1.9991087344028529,-5.167557932263813,-4.550802139037433,1116.0,1314.0,1.0
553,1.0,-1.0,-0.0,-200.8125,-191.72500000000002,3.3113881167226964,2.119135200433533,-3.59375,-9.4375,-7.34375,-1.28125,-4.71875,-2.78125,-3.375,-4.09375,-4.125,-0.90625,-1.84375,-2.34375,-4.65625,-6.9375,-6.3125,-10.75,-13.0625,0.1875,-0.28125,-5.46875,-2.9375,-4.875,-2.65625,-2.875,-0.78125,-3.8125,-1.625,-4.84375,1139.0,1397.0,1.0
554,6.0,-4.0,2.0,12.012500000000045,14.0625,14.522588316474327,9.26560749019751,-0.7702834799609022,3.550342130987289,0.06842619745845724,0.6783968719452584,3.0957966764418394,-0.2346041055718473,-0.6461388074291285,1.3988269794721404,-2.1065493646138798,-2.2170087976539596,-1.15347018572825,-0.693059628543498,-2.260997067448681,-3.207233626588465,1.8162267839687196,6.581622678396869,2.078201368523949,0.9530791788856305,2.549364613880744,0.04985337243401666,0.07429130009775164,-0.17204301075268802,-3.951124144672532,0.19550342130987275,0.3528836754643203,-2.222873900293255,-3.543499511241448,-3.2248289345063554,1400.0,1274.0,0.0
555,2.0,-2.0,-0.0,23.300000000000182,24.450000000000045,6.215068110050311,5.4244240798032735,4.15625,4.90625,7.78125,-0.0625,-0.34375,3.0,2.0,1.0,0.84375,-1.28125,-0.875,-0.75,-6.5,-8.625,2.71875,5.625,3.1875,-0.0625,-2.34375,-1.75,-0.4375,0.8125,-3.125,1.34375,0.6875,-5.34375,-1.40625,-0.75,1373.0,1437.0,1.0
556,-5.0,7.0,2.0,19.487500000000182,17.674999999999955,-22.362119342782364,-11.246599527712291,1.5826001955034208,-9.89638318670577,1.0469208211143695,0.07526881720430101,-0.5571847507331391,-1.0928641251221904,1.3049853372434015,0.7781036168132935,-2.059628543499512,0.6568914956011733,1.3284457478005867,-1.2737047898338218,-5.369501466275661,-6.754643206256112,-3.655913978494624,-17.816226783968723,-4.586510263929618,-2.3773216031280544,-4.406647116324537,-1.5650048875855322,0.2052785923753646,0.540566959921799,0.8807429130009776,-0.8269794721407626,-0.5239491691104594,-3.8543499511241457,-1.9237536656891496,-1.8406647116324528,1360.0,1443.0,1.0
557,4.0,-4.0,-0.0,89.32500000000005,88.95000000000005,12.858010994852151,13.441856828657379,3.4375,13.9375,1.03125,0.1875,0.625,0.84375,1.15625,1.5625,3.53125,-0.25,1.28125,1.59375,2.46875,3.875,3.53125,14.46875,7.28125,1.5,2.8125,2.75,-2.40625,3.0625,-0.34375,1.0625,-1.59375,2.5625,1.90625,2.9375,1397.0,1257.0,1.0
558,-8.0,6.0,-2.0,-347.51250000000005,-351.17500000000007,-16.651811159592597,-14.080995209333324,-6.4577205882352935,-23.783088235294116,-15.318014705882348,-2.0661764705882355,-6.4430147058823515,-2.2518382352941178,-1.446691176470587,-3.3308823529411757,-2.977941176470587,-3.7444852941176467,-2.648897058823529,-3.4650735294117645,-0.6911764705882355,-2.2849264705882355,-8.602941176470587,-28.920955882352942,-17.404411764705884,0.8455882352941178,2.0716911764705888,-7.924632352941176,-7.0625,-3.047794117647058,-4.3327205882352935,-2.0735294117647065,-1.7132352941176467,-1.658088235294116,-5.283088235294116,-6.4797794117647065,1450.0,1314.0,1.0
559,-5.0,3.0,-2.0,-9.325000000000045,-8.162499999999909,-9.231861691323502,-5.360644965452494,-1.3401759530791786,-0.5884652981427152,-1.2893450635386117,0.25806451612903203,1.5571847507331391,2.820136852394917,1.3919843597262975,-0.3538611925708697,2.605083088954057,1.4340175953079175,-0.025415444770283457,0.9403714565004897,7.914956011730206,10.966764418377323,0.7771260997067451,-2.45650048875855,1.8592375366568916,1.9227761485826003,3.0127077223851426,-0.2834799608993155,-0.8416422287390013,-1.8132942326490724,1.6647116324535673,0.19061583577712682,0.008797653958944274,6.733137829912025,-0.8944281524926687,-0.3714565004887582,1443.0,1417.0,1.0
560,4.0,-4.0,0.0,-24.774999999999864,-27.887500000000045,10.01268429026284,8.54557184026676,-0.06060606060606233,4.424242424242429,1.8787878787878824,0.9090909090909092,3.666666666666668,-0.5151515151515156,-3.606060606060609,1.8484848484848495,-2.515151515151514,1.0909090909090908,1.1515151515151514,0.30303030303030454,-1.7272727272727266,-3.3030303030303045,-0.9393939393939412,5.060606060606062,-4.848484848484844,0.4848484848484853,-0.5151515151515156,-0.6969696969696955,1.0303030303030312,0.09090909090908994,2.333333333333334,-1.6060606060606055,-1.6666666666666665,-1.8181818181818201,2.030303030303031,0.6666666666666643,1462.0,1452.0,0.0
561,4.0,-2.0,2.0,-40.975000000000136,-34.825000000000045,-0.535481691861321,-0.7385855360283955,-2.1759530791788855,-5.479960899315742,-0.2561094819159351,-1.4066471163245362,-2.4213098729227767,0.21505376344086002,-2.7732160312805476,-1.3567937438905169,-2.732160312805476,0.6656891495601167,0.6089931573802541,2.7781036168132935,-3.612903225806452,-6.465298142717495,-5.160312805474096,-6.820136852394917,-8.59042033235582,-2.9560117302052777,-8.11045943304008,0.3802541544477016,-0.5679374389051794,-3.986314760508309,-0.1026392961876823,-1.6647116324535682,0.043010752688172005,-3.82795698924731,3.287390029325513,5.0635386119257095,1458.0,1172.0,1.0
562,-10.0,9.0,-1.0,-36.375,-32.66249999999991,-29.161532003184135,-10.659428832153381,1.2623106060606055,-7.374053030303031,-4.129734848484851,0.5075757575757578,-0.3352272727272734,-0.4441287878787872,2.97159090909091,1.732954545454545,0.6827651515151523,0.46875,1.9895833333333335,1.0321969696969688,4.613636363636363,6.568181818181817,-4.610795454545453,-20.17992424242425,-0.42613636363636687,0.27462121212121193,3.594696969696969,1.1657196969696972,-3.7992424242424256,-4.797348484848484,1.3096590909090917,-0.90625,-3.214962121212121,3.3570075757575744,0.6089015151515156,0.3712121212121211,1437.0,1242.0,1.0
563,-8.0,7.0,-1.0,-137.07500000000005,-146.63750000000005,-13.10613335523621,-4.26269453413687,0.29233511586452465,-8.139928698752229,-1.8315508021390414,1.692513368983958,4.371657754010695,0.33422459893048106,-4.508021390374331,1.9581105169340471,-4.1336898395721935,-0.15418894830659546,0.7032085561497325,-2.229946524064168,-0.8948306595365416,-0.9233511586452785,-2.43137254901961,-15.590017825311946,-6.885918003565067,-2.971479500891266,-9.34313725490196,-1.7237076648841345,-1.858288770053477,1.6069518716577527,1.4607843137254903,-2.614973262032085,-1.7245989304812834,0.7406417112299479,-0.5392156862745097,-5.1559714795008915,1277.0,1272.0,1.0
564,1.0,-1.0,0.0,7.7000000000000455,8.837500000000091,6.342328894191226,6.384374703142413,1.303030303030301,4.575757575757578,3.0909090909090864,2.5151515151515147,7.696969696969697,2.242424242424242,2.09090909090909,3.030303030303031,0.3636363636363651,-1.4848484848484853,0.48484848484848486,-0.1212121212121211,-0.8181818181818183,-1.4242424242424256,2.0,4.636363636363633,4.424242424242422,2.333333333333334,5.484848484848484,-0.45454545454545503,-0.8181818181818201,-1.5454545454545467,-3.030303030303031,1.6060606060606064,-0.15151515151515138,-0.696969696969699,-2.1515151515151523,-2.90909090909091,1400.0,1390.0,0.0
565,-8.0,6.0,-2.0,-232.4625000000001,-233.4000000000001,-19.938279534773798,-16.016246816764024,-5.8327205882352935,-19.564338235294116,-8.755514705882348,-1.3786764705882355,-2.8492647058823515,0.06066176470588225,2.022058823529413,-1.5183823529411757,-1.915441176470587,-2.2132352941176467,-2.180147058823529,-2.2775735294117645,1.6525735294117645,2.0275735294117645,-6.352941176470587,-24.264705882352942,-9.779411764705884,2.0018382352941178,7.352941176470589,-4.049632352941176,-2.4375,-1.922794117647058,-1.4264705882352935,-0.2297794117647065,0.31801470588235325,1.216911764705884,-6.064338235294116,-5.3547794117647065,1257.0,1314.0,1.0
566,-3.0,3.0,-0.0,4.100000000000136,-6.5,-3.3494053506209696,-3.0040367691642587,-0.7575757575757578,-2.030303030303024,1.8181818181818201,1.878787878787879,5.878787878787879,2.1515151515151505,-0.0,1.7575757575757578,-1.7878787878787872,1.9393939393939394,1.0606060606060606,1.4242424242424256,2.333333333333334,3.6363636363636367,-1.0909090909090935,-2.2727272727272663,-2.5151515151515156,2.454545454545455,4.121212121212119,-1.3333333333333321,1.3333333333333357,1.1515151515151505,0.9696969696969706,-1.878787878787878,-0.18181818181818166,2.969696969696969,1.0303030303030312,0.9696969696969688,1462.0,1417.0,1.0
567,-5.0,3.0,-2.0,-74.21249999999986,-74.78749999999991,-11.367996529832297,-4.834931453467519,0.5092864125122176,-3.6109481915933515,-3.6226783968719474,-0.5327468230694032,-1.8211143695014655,-1.3362658846529811,3.167155425219942,-0.06744868035190699,0.7321603128054761,-0.48387096774193505,-0.21505376344086002,-1.869012707722387,0.9765395894428153,2.4956011730205248,-0.8093841642228732,-8.210166177908121,2.378299120234601,1.986314760508308,7.292277614858261,-1.0772238514173988,-1.5532746823069417,-1.7106549364613883,-0.7155425219941343,-1.032258064516129,-2.8308895405669596,0.7370478983382185,-4.226783968719452,-6.427174975562073,1172.0,1242.0,1.0
568,-6.0,5.0,-1.0,-128.39999999999986,-122.72499999999991,-9.167620380477103,0.22556667921020335,1.2923351158645247,-4.412655971479502,1.3805704099821696,2.6319073083778965,6.250445632798574,1.6069518716577544,-0.7201426024955424,2.2005347593582893,-4.436720142602496,-1.54812834224599,-0.32709447415329773,-0.16934046345810927,-0.9251336898395728,-1.317290552584673,-1.9162210338680943,-12.0445632798574,-1.976827094474153,-0.213903743315508,-2.191622103386809,-1.3903743315508024,-1.8279857397504458,-3.362745098039218,-2.9634581105169335,-2.736185383244206,-1.0579322638146165,-0.9866310160427822,-0.7816399286987519,-4.368092691622103,1400.0,1272.0,1.0
569,-2.0,1.0,-1.0,-169.05000000000018,-171.10000000000014,0.47985931062306975,-7.611043193375437,-5.782531194295899,-12.440285204991085,-8.563279857397497,-0.1987522281639933,-1.139037433155078,-0.6827094474153306,-1.262032085561497,-2.2513368983957207,-0.5044563279857393,-2.0882352941176467,-2.4509803921568625,-2.0285204991087333,0.6951871657754012,0.7406417112299479,-2.3983957219251337,-8.522281639928693,-7.665775401069517,1.2584670231729058,2.38324420677362,-3.402852049910873,-2.0757575757575744,1.7495543672014264,-1.7673796791443852,0.6764705882352935,1.5329768270944744,0.45365418894830967,-3.9857397504456316,-3.9447415329768276,1242.0,1314.0,0.0
570,-3.0,2.0,-1.0,-127.625,-123.4375,-3.165026389268675,1.6090364111513225,1.0802139037433136,-3.5035650623885957,-4.0436720142602525,0.14705882352941213,-1.6283422459893053,-2.8172905525846694,-3.6595365418894836,0.8975044563279866,-1.7094474153297696,-1.1844919786096257,-0.5998217468805707,-0.8360071301247771,-3.288770053475936,-5.0445632798574,-2.2192513368983953,-8.105169340463462,-5.946524064171122,-2.6381461675579327,-6.979500891265596,-1.5115864527629235,-3.2219251336898402,-1.6354723707664895,0.09714795008912702,-1.2513368983957216,-2.4518716577540105,-3.077540106951872,1.430481283422461,-2.6105169340463448,1417.0,1272.0,1.0
571,-3.0,2.0,-1.0,-65.63750000000005,-65.96250000000009,1.0704799442440986,-1.182622266970256,-0.25311942959001854,-2.35204991087344,-0.7103386809269168,2.3894830659536543,5.008021390374331,-0.24153297682709507,-3.144385026737968,0.836898395721926,-0.7397504456328008,0.08823529411764675,-0.5392156862745101,-0.3814616755793203,-0.8342245989304811,-1.3475935828877006,0.6898395721925112,-1.2869875222816347,-3.401069518716575,-1.1532976827094474,-5.646167557932262,-1.8146167557932262,-0.25222816399286785,2.4554367201426004,0.7032085561497325,0.29411764705882426,0.03297682709447436,-0.01693404634580986,1.2789661319073087,-1.974153297682708,1242.0,1272.0,0.0
572,4.0,-4.0,0.0,-72.92499999999995,-68.82499999999982,12.871938469501202,9.477777730473505,-1.7272727272727266,3.3636363636363598,-5.36363636363636,-1.333333333333334,-3.212121212121211,-1.1818181818181817,-0.3636363636363633,-1.0909090909090917,0.21212121212121282,-0.33333333333333304,-0.3939393939393936,-0.45454545454545325,-0.545454545454545,-0.4242424242424221,-1.0303030303030312,5.181818181818187,-2.3030303030303045,1.3939393939393936,2.030303030303031,0.3333333333333339,-2.4848484848484844,2.3636363636363633,-2.2727272727272734,-1.666666666666666,-1.0606060606060606,0.6969696969696955,-0.545454545454545,1.0303030303030276,1103.0,1199.0,0.0
573,-2.0,-2.0,-4.0,-63.487499999999955,-67.67499999999995,-1.2680248961508767,-1.6092472083401077,1.8387096774193559,2.1063321385902043,4.5710872162485074,-1.9091995221027487,-5.376344086021508,0.6403823178016737,1.9784946236559122,-1.849462365591398,-1.7694145758661897,-0.1780167264038237,0.49820788530465965,0.9474313022700116,1.3536439665471924,4.508960573476703,3.4157706093189972,2.9223416965352413,8.370370370370374,-0.6941457586618878,-1.8016726403823178,3.7968936678614096,3.56989247311828,0.06212664277180302,0.44802867383512535,-1.3787335722819591,0.6810035842293907,2.917562724014335,-2.395459976105137,-0.825567502986857,1106.0,1113.0,1.0
574,-0.0,1.0,1.0,113.90000000000009,113.1875,-0.9989757878056196,3.052772996649921,4.058467741935484,5.909274193548384,7.151209677419352,0.854838709677419,2.69858870967742,2.194556451612904,0.5917338709677402,1.87600806451613,-0.36491935483870996,0.310483870967742,0.2893145161290325,1.4375,0.23991935483870996,0.789314516129032,3.4375,3.7217741935483843,4.956653225806448,-0.88508064516129,-2.953629032258064,2.178427419354838,1.398185483870968,0.1320564516129039,0.030241935483870108,-0.48487903225806495,0.3870967741935485,-0.20362903225806406,2.79133064516129,4.655241935483872,1348.0,1166.0,1.0
575,-2.0,2.0,-0.0,-37.424999999999955,-31.58750000000009,-2.9193260115077635,0.6301865363040235,1.516129032258064,-1.225806451612904,4.096774193548384,-0.967741935483871,-3.8387096774193523,0.1290322580645178,-5.129032258064516,-0.4516129032258078,-4.58064516129032,1.064516129032258,-1.2580645161290325,-1.2258064516129004,-1.935483870967742,-3.0,0.9354838709677438,-4.0,-6.806451612903224,-4.96774193548387,-14.064516129032256,-1.709677419354838,1.1612903225806477,1.387096774193548,2.774193548387096,-4.032258064516128,2.2903225806451615,-1.0,-1.2903225806451601,-0.19354838709677225,1305.0,1222.0,1.0
576,-2.0,1.0,-1.0,71.86249999999995,71.25,-6.384621883614187,-1.9460995179556733,3.1969696969696955,3.0142045454545467,11.822916666666664,-0.29924242424242387,-0.15719696969696884,3.1155303030303028,0.15530303030303116,-0.8153409090909083,-2.2035984848484844,2.4602272727272725,1.3541666666666665,0.49431818181818343,0.40814393939393945,-0.013257575757574358,2.316287878787879,0.7452651515151487,2.4280303030303045,-1.7755681818181817,-3.4905303030303045,-0.7083333333333339,4.948863636363637,1.2575757575757578,2.6619318181818183,-2.0710227272727266,2.6856060606060606,-1.0445075757575744,1.7556818181818183,1.5804924242424256,1268.0,1278.0,0.0
577,-1.0,5.0,4.0,354.88750000000005,337.11249999999995,-6.978903125306829,-3.077686165575315,6.118279569892476,9.121863799283155,11.942652329749109,2.215053763440861,5.8960573476702525,2.924731182795698,5.636798088410995,4.5041816009557945,1.333333333333334,1.2939068100358426,0.40382317801672674,2.329749103942653,4.90800477897252,7.121863799283151,5.287933094384705,8.26403823178017,12.377538829151732,2.7299880525686975,8.289127837514933,1.4551971326164885,3.530465949820787,3.195937873357229,1.7789725209080043,1.688172043010752,4.224611708482676,3.598566308243729,2.8793309438470747,4.691756272401435,1269.0,1372.0,0.0
578,0.0,3.0,3.0,107.375,110.13750000000005,-7.475117385900418,-5.241533350574656,-1.259216589861751,-2.708525345622121,-2.2269585253456228,0.29493087557603737,1.4850230414746513,0.4147465437788025,-0.5656682027649751,-1.0184331797235036,1.64516129032258,0.6336405529953915,-0.18317972350230427,-1.5760368663594448,2.2246543778801833,4.127880184331795,0.6923963133640569,-4.062211981566826,4.601382488479267,-0.9228110599078336,0.379032258064516,4.275345622119817,-0.32027649769585054,0.05760368663594484,1.3122119815668203,0.45161290322580605,-0.435483870967742,1.6394009216589858,-2.0115207373271886,-1.8444700460829502,1325.0,1135.0,0.0
